song,bass tuba,french horn,trombone,trumpet,accordion,contrabass,violin,viola,cello,bassoon,clarinet,flute,oboe,alto saxophone
Cb-ord-C#3-ff-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#4-mf-1c-T29u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A3-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D2-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E1-pp-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G2-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#3-pp-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G2-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#2-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A2-mf-3c-R100d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-ff-4c-T31u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A1-ff-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-mf-4c-T11u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D3-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E2-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#3-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#2-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C2-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F2-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#2-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G2-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#2-mf-2c-T13u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#2-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#3-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G2-mf-2c-T11d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#3-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#2-pp-4c-R100u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G3-pp-1c-T11d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G3-ff-3c-T16u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F2-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D2-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E2-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C4-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B2-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#1-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C2-ff-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G1-pp-4c-T10u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#2-ff-3c-T13u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#3-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#2-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D3-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#3-pp-3c-T10u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#2-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G3-pp-2c-T13d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C3-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E2-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#2-mf-4c-T12u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B1-pp-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#3-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F3-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G2-ff-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#3-ff-1c-T11u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G3-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C3-ff-2c-T13u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F1-pp-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#4-mf-1c-T18u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A3-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#4-pp-1c-T13u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C4-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G3-pp-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F3-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D4-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C4-pp-2c-T13u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#2-pp-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#3-mf-2c-T14u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E3-ff-3c-T17d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D2-ff-4c-T24u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B1-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#3-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#2-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#1-pp-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C3-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B3-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E3-ff-1c-T12u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#4-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#2-mf-3c-T10u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D3-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A1-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A2-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#3-mf-1c-T13u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B1-pp-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#1-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G2-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#4-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D2-pp-3c-T14d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E4-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D4-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-pp-3c-T18d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F1-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#3-mf-2c-T17u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#2-ff-3c-T11u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C3-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F4-mf-1c-T16u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#3-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A2-ff-1c-R100d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#2-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#3-mf-1c-T11u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C3-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C2-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F4-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#3-ff-2c-T19u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B2-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G3-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A2-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#2-pp-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#2-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D2-mf-4c-T14u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G2-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#1-pp-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F2-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#4-ff-1c-T22u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D4-ff-1c-T17d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D3-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#1-mf-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#2-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F2-pp-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#3-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#4-pp-1c-T10u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C#3-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-mf-3c-T24d,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C3-mf-2c-T12u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#2-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#3-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#3-pp-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#2-pp-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E4-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#4-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C4-mf-2c-T13u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#4-ff-1c-T20u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#3-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-C3-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F2-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-D#2-pp-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G1-mf-4c-R100u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#1-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F#2-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G1-ff-4c-T12u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A1-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-E1-mf-4c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-G#2-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F4-ff-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B2-ff-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A3-mf-2c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#4-mf-1c-T20u,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B1-ff-3c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A3-mf-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-A#3-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-F3-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cb-ord-B4-pp-1c-N,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Vc-ord-D3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G2-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-ff-4c-T16u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-ff-3c-T21d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B2-pp-4c-T16u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B5-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#5-pp-1c-T10d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B3-ff-1c-T11u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-mf-3c-T11d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A3-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F5-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C5-pp-2c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#5-ff-1c-T10u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-mf-2c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B2-mf-4c-T20u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C6-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G4-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-ff-2c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-mf-4c-T13u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#2-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-ff-4c-T14u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A2-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A2-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C6-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A5-ff-1c-T13d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#5-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B2-ff-4c-T11u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G5-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-ff-2c-T16d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#4-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F2-ff-4c-T17u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#2-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#3-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F2-pp-4c-T19u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B2-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G2-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F2-mf-4c-T17u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B3-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-ff-3c-T17d,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-ff-3c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-B5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C3-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#4-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#5-mf-1c-T12u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D5-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-pp-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G5-mf-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#2-ff-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-mf-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#3-pp-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-C#3-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E2-mf-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G3-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-ff-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-G#3-ff-4c-T15u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D4-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-E3-ff-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-F#4-pp-1c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#2-ff-4c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D3-mf-2c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-D#3-pp-3c-N,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vc-ord-A#2-mf-3c-T13u,0,0,0,0,0,0,0,0,1,0,0,0,0,0
